Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
5.71,0.018,0.004,0.02,-0.006,0.012,0.004,-0.023,-0.006,-0.02,0.003,-0.013,-0.006,0.002,0.006,0,0.002,0,0.001,-0.003,0.006,-0.002,-0.002,0,-0.001
5.72,0.011,0.004,0.012,-0.003,0.008,0.004,-0.014,-0.001,-0.011,0.001,-0.007,-0.002,0.002,0.004,0,0.002,0,0.001,-0.001,0.003,-0.001,-0.001,0,0
5.73,0.004,0.004,0.004,0,0.004,0.004,-0.005,0.002,-0.003,0,-0.001,0.003,0.002,0.001,0,0.002,0,0.001,0.001,0.001,0,0.001,0,0.001
5.74,-0.002,0.005,-0.003,0.002,0.001,0.004,0.002,0.006,0.005,-0.002,0.005,0.007,0.001,-0.002,0,0.001,0,0.001,0.003,-0.002,0.001,0.003,0,0.002
5.75,-0.008,0.005,-0.01,0.004,-0.002,0.004,0.01,0.009,0.012,-0.003,0.01,0.01,0.001,-0.004,0,0.001,0,0.001,0.004,-0.004,0.002,0.004,0,0.002
5.76,-0.013,0.005,-0.016,0.006,-0.005,0.004,0.016,0.012,0.018,-0.004,0.015,0.014,0.001,-0.006,0,0.001,0,0.001,0.006,-0.006,0.003,0.005,0,0.003
5.77,-0.017,0.005,-0.021,0.007,-0.008,0.004,0.022,0.015,0.023,-0.005,0.019,0.017,0.001,-0.008,0,0.001,0,0.001,0.007,-0.007,0.003,0.006,0,0.004
5.78,-0.021,0.005,-0.025,0.009,-0.01,0.004,0.027,0.017,0.028,-0.006,0.022,0.019,0.001,-0.009,0,0,0,0.001,0.008,-0.009,0.004,0.007,0,0.004
5.79,-0.024,0.005,-0.029,0.01,-0.011,0.004,0.031,0.019,0.031,-0.007,0.025,0.021,0.001,-0.01,0,0,0,0.001,0.009,-0.01,0.004,0.008,0,0.005
5.8,-0.027,0.006,-0.032,0.01,-0.012,0.004,0.034,0.021,0.034,-0.007,0.028,0.023,0.001,-0.011,0,0,0,0.001,0.01,-0.011,0.004,0.009,0,0.005
5.81,-0.029,0.006,-0.034,0.011,-0.013,0.004,0.036,0.022,0.036,-0.007,0.029,0.025,0.001,-0.012,0,0,0,0.001,0.01,-0.011,0.005,0.009,0,0.005
5.82,-0.03,0.006,-0.035,0.011,-0.014,0.005,0.037,0.023,0.038,-0.007,0.03,0.025,0.001,-0.012,0,0,0,0.001,0.01,-0.011,0.005,0.009,0,0.005
5.83,-0.027,0.007,-0.035,0.012,-0.013,0.004,0.035,0.021,0.038,-0.008,0.029,0.027,0.001,-0.011,0,0,0,0,0.01,-0.011,0.005,0.009,0,0.005
5.84,-0.027,0.006,-0.033,0.011,-0.012,0.004,0.034,0.021,0.036,-0.008,0.028,0.026,0.001,-0.011,0,0,0,0.001,0.01,-0.011,0.004,0.009,0,0.005
5.85,-0.029,0.005,-0.03,0.008,-0.013,0.006,0.036,0.022,0.033,-0.005,0.029,0.022,0.001,-0.011,0,0,0,0.001,0.01,-0.011,0.004,0.009,0,0.005
5.86,-0.028,0.006,-0.03,0.008,-0.011,0.005,0.034,0.022,0.032,-0.005,0.028,0.021,0.001,-0.011,0,0.001,0,0.001,0.009,-0.01,0.004,0.009,0,0.005
5.87,-0.025,0.006,-0.029,0.008,-0.01,0.004,0.032,0.02,0.032,-0.005,0.026,0.022,0.001,-0.01,0,0.001,0,0.001,0.009,-0.01,0.004,0.008,0,0.004
5.88,-0.024,0.006,-0.027,0.007,-0.01,0.005,0.03,0.019,0.029,-0.005,0.024,0.021,0.001,-0.009,0,0.001,0,0.001,0.008,-0.009,0.004,0.008,0,0.004
5.89,-0.023,0.006,-0.025,0.006,-0.009,0.005,0.028,0.018,0.026,-0.004,0.022,0.019,0.001,-0.009,0,0.001,0,0.001,0.008,-0.008,0.003,0.007,0,0.004
5.9,-0.02,0.006,-0.023,0.006,-0.008,0.005,0.025,0.017,0.024,-0.004,0.02,0.019,0.001,-0.008,0,0.001,0,0.001,0.007,-0.007,0.003,0.007,0,0.004
5.91,-0.017,0.006,-0.021,0.006,-0.007,0.005,0.022,0.016,0.021,-0.004,0.018,0.017,0.001,-0.007,0,0.001,0,0.001,0.007,-0.006,0.003,0.006,0,0.003
5.92,-0.015,0.006,-0.018,0.005,-0.006,0.006,0.019,0.015,0.018,-0.003,0.017,0.015,0.002,-0.006,0,0.001,0,0.001,0.006,-0.006,0.002,0.006,0,0.003
5.93,-0.013,0.006,-0.015,0.004,-0.005,0.006,0.016,0.014,0.015,-0.003,0.015,0.014,0.002,-0.005,0,0.001,0,0.001,0.005,-0.005,0.002,0.005,0,0.003
5.94,-0.01,0.006,-0.012,0.004,-0.003,0.006,0.013,0.012,0.012,-0.002,0.013,0.012,0.002,-0.004,0,0.002,0,0.001,0.005,-0.004,0.002,0.005,0,0.002
5.95,-0.008,0.005,-0.009,0.003,-0.002,0.006,0.01,0.011,0.009,-0.002,0.011,0.01,0.002,-0.003,0,0.002,0,0.001,0.004,-0.003,0.001,0.004,0,0.002
5.96,-0.005,0.005,-0.006,0.002,-0.001,0.006,0.007,0.009,0.006,-0.001,0.008,0.008,0.002,-0.002,0,0.002,0,0.001,0.003,-0.002,0.001,0.003,0,0.002
5.97,-0.003,0.005,-0.003,0.001,0,0.006,0.004,0.008,0.003,-0.001,0.006,0.007,0.002,-0.001,0,0.002,0,0.001,0.003,-0.001,0.001,0.003,0,0.001
5.98,-0.001,0.005,-0.001,0,0.001,0.006,0.001,0.006,0.001,0,0.004,0.005,0.002,0,0,0.002,0,0.001,0.002,0,0,0.002,0,0.001
5.99,0.001,0.004,0.002,0,0.002,0.005,-0.001,0.005,-0.002,0,0.002,0.004,0.002,0.001,0,0.002,0,0.001,0.001,0.001,0,0.001,0,0.001
6,-0.791,-0.317,0.482,-0.655,-0.363,0.571,0.72,0.303,-0.5,0.615,0.33,-0.539,-0.017,-0.103,0.151,-0.02,-0.045,0.147,0.031,-0.096,-0.124,0.028,-0.038,-0.128
6.01,-1.889,-0.732,1.087,-1.558,-0.831,1.278,1.755,0.695,-1.118,1.488,0.77,-1.236,-0.028,-0.181,0.214,-0.033,-0.09,0.202,0.047,-0.174,-0.173,0.042,-0.084,-0.184
6.02,-1.227,-0.28,0.319,-0.994,-0.318,0.392,1.207,0.326,-0.367,0.989,0.402,-0.505,-0.019,-0.177,0.088,-0.022,-0.115,0.069,0.031,-0.174,-0.059,0.028,-0.113,-0.077
6.03,-0.746,0.031,-0.274,-0.564,0.008,-0.23,0.789,0.032,0.212,0.588,0.097,0.087,-0.023,-0.194,0.037,-0.026,-0.132,0.021,0.026,-0.192,-0.009,0.023,-0.13,-0.026
6.04,-1.056,-0.121,-0.155,-0.772,-0.2,-0.002,1.096,0.098,0.128,0.796,0.171,-0.001,-0.038,-0.236,0.071,-0.042,-0.143,0.058,0.036,-0.233,-0.033,0.032,-0.14,-0.045
6.05,-1.177,-0.173,-0.159,-0.817,-0.277,0.043,1.227,0.127,0.151,0.847,0.223,-0.022,-0.045,-0.254,0.061,-0.05,-0.144,0.047,0.042,-0.251,-0.024,0.037,-0.141,-0.038
6.06,-0.96,-0.046,-0.422,-0.578,-0.145,-0.233,1.032,0.036,0.407,0.616,0.155,0.181,-0.048,-0.255,0.023,-0.053,-0.138,0.006,0.043,-0.251,0.01,0.039,-0.134,-0.007
6.07,-0.877,-0.018,-0.538,-0.449,-0.13,-0.325,0.953,0.005,0.53,0.487,0.144,0.265,-0.055,-0.26,0.012,-0.06,-0.128,-0.004,0.048,-0.256,0.018,0.043,-0.124,0.002
6.08,-0.926,-0.079,-0.511,-0.432,-0.216,-0.249,0.998,0.039,0.522,0.468,0.197,0.221,-0.063,-0.265,0.014,-0.069,-0.115,-0.001,0.054,-0.261,0.015,0.048,-0.111,0.001
6.09,-0.888,-0.093,-0.538,-0.348,-0.244,-0.25,0.957,0.048,0.556,0.382,0.225,0.218,-0.068,-0.26,0.003,-0.073,-0.099,-0.011,0.057,-0.256,0.022,0.052,-0.095,0.008
6.1,-0.796,-0.08,-0.594,-0.227,-0.238,-0.294,0.859,0.04,0.612,0.257,0.232,0.242,-0.071,-0.251,-0.009,-0.076,-0.082,-0.022,0.059,-0.246,0.029,0.054,-0.078,0.016
6.11,-0.749,-0.096,-0.596,-0.151,-0.264,-0.277,0.802,0.052,0.613,0.177,0.254,0.222,-0.075,-0.241,-0.014,-0.079,-0.066,-0.025,0.061,-0.237,0.029,0.056,-0.062,0.018
6.12,-0.715,-0.12,-0.571,-0.097,-0.297,-0.237,0.758,0.071,0.587,0.119,0.279,0.183,-0.077,-0.228,-0.017,-0.081,-0.049,-0.026,0.062,-0.225,0.027,0.058,-0.046,0.018
6.13,-0.656,-0.129,-0.558,-0.033,-0.31,-0.218,0.688,0.079,0.568,0.051,0.288,0.161,-0.077,-0.213,-0.022,-0.08,-0.035,-0.029,0.061,-0.21,0.027,0.058,-0.032,0.02
6.14,-0.591,-0.132,-0.542,0.025,-0.313,-0.202,0.613,0.083,0.543,-0.011,0.289,0.141,-0.076,-0.196,-0.025,-0.079,-0.021,-0.031,0.059,-0.194,0.026,0.056,-0.019,0.021
6.15,-0.538,-0.139,-0.508,0.062,-0.318,-0.172,0.551,0.09,0.5,-0.052,0.289,0.111,-0.074,-0.178,-0.027,-0.076,-0.01,-0.03,0.056,-0.177,0.023,0.054,-0.008,0.02
6.16,-0.484,-0.142,-0.469,0.09,-0.317,-0.143,0.489,0.095,0.452,-0.083,0.282,0.082,-0.071,-0.16,-0.027,-0.072,0,-0.029,0.052,-0.159,0.02,0.051,0.001,0.018
6.17,-0.425,-0.14,-0.43,0.113,-0.305,-0.121,0.424,0.093,0.404,-0.109,0.267,0.06,-0.067,-0.141,-0.028,-0.067,0.007,-0.028,0.048,-0.141,0.018,0.047,0.008,0.017
6.18,-0.367,-0.134,-0.387,0.127,-0.288,-0.1,0.361,0.09,0.353,-0.125,0.248,0.04,-0.062,-0.122,-0.027,-0.062,0.013,-0.027,0.043,-0.122,0.015,0.043,0.013,0.015
6.19,-0.313,-0.128,-0.339,0.131,-0.268,-0.078,0.304,0.085,0.298,-0.13,0.225,0.02,-0.056,-0.103,-0.025,-0.056,0.017,-0.024,0.037,-0.104,0.012,0.037,0.016,0.013
6.2,-0.259,-0.118,-0.291,0.129,-0.242,-0.06,0.248,0.077,0.245,-0.13,0.198,0.004,-0.049,-0.085,-0.023,-0.049,0.019,-0.022,0.031,-0.085,0.009,0.031,0.018,0.01
6.21,-0.206,-0.106,-0.242,0.123,-0.213,-0.044,0.195,0.067,0.194,-0.124,0.169,-0.01,-0.043,-0.067,-0.02,-0.042,0.02,-0.019,0.024,-0.068,0.007,0.025,0.019,0.008
6.22,-0.156,-0.094,-0.191,0.112,-0.181,-0.029,0.145,0.056,0.143,-0.113,0.138,-0.022,-0.036,-0.05,-0.017,-0.035,0.02,-0.016,0.018,-0.051,0.004,0.019,0.019,0.005
6.23,-0.109,-0.08,-0.142,0.097,-0.148,-0.016,0.1,0.045,0.095,-0.099,0.107,-0.032,-0.029,-0.034,-0.013,-0.028,0.019,-0.013,0.012,-0.034,0.002,0.012,0.018,0.003
6.24,-0.063,-0.066,-0.093,0.081,-0.114,-0.005,0.057,0.032,0.05,-0.082,0.076,-0.04,-0.022,-0.019,-0.01,-0.021,0.017,-0.01,0.006,-0.019,0,0.006,0.017,0
6.25,-0.021,-0.052,-0.047,0.064,-0.08,0.005,0.017,0.019,0.009,-0.064,0.046,-0.047,-0.015,-0.004,-0.006,-0.015,0.015,-0.006,0,-0.005,-0.002,0,0.015,-0.002
6.26,0.017,-0.038,-0.003,0.045,-0.047,0.013,-0.018,0.007,-0.03,-0.046,0.017,-0.052,-0.009,0.009,-0.003,-0.009,0.013,-0.004,-0.006,0.009,-0.003,-0.006,0.013,-0.004
6.27,0.052,-0.025,0.038,0.027,-0.016,0.021,-0.051,-0.005,-0.065,-0.027,-0.01,-0.057,-0.003,0.021,0.001,-0.003,0.01,-0.001,-0.011,0.021,-0.005,-0.011,0.01,-0.006
6.28,0.083,-0.013,0.075,0.01,0.012,0.027,-0.08,-0.016,-0.095,-0.01,-0.035,-0.06,0.003,0.031,0.004,0.003,0.008,0.002,-0.015,0.031,-0.006,-0.015,0.008,-0.008
6.29,0.11,-0.002,0.109,-0.006,0.038,0.033,-0.105,-0.026,-0.123,0.006,-0.057,-0.063,0.008,0.04,0.007,0.007,0.006,0.004,-0.019,0.041,-0.007,-0.02,0.006,-0.01
6.3,0.133,0.008,0.138,-0.02,0.062,0.038,-0.127,-0.034,-0.146,0.021,-0.076,-0.065,0.012,0.049,0.009,0.012,0.004,0.006,-0.023,0.049,-0.009,-0.023,0.004,-0.011
6.31,0.153,0.017,0.163,-0.033,0.081,0.042,-0.146,-0.042,-0.166,0.034,-0.093,-0.066,0.016,0.055,0.011,0.016,0.002,0.008,-0.025,0.056,-0.009,-0.026,0.002,-0.012
6.32,0.169,0.025,0.183,-0.044,0.098,0.045,-0.162,-0.048,-0.182,0.044,-0.107,-0.066,0.019,0.061,0.012,0.019,0,0.009,-0.028,0.061,-0.01,-0.028,0.001,-0.013
6.33,0.18,0.032,0.199,-0.052,0.111,0.048,-0.174,-0.052,-0.194,0.053,-0.117,-0.066,0.022,0.065,0.013,0.021,-0.001,0.01,-0.029,0.065,-0.011,-0.029,-0.001,-0.014
6.34,0.189,0.037,0.21,-0.059,0.121,0.05,-0.182,-0.055,-0.203,0.059,-0.125,-0.065,0.024,0.068,0.014,0.023,-0.002,0.011,-0.03,0.068,-0.011,-0.03,-0.002,-0.014
6.35,0.193,0.041,0.217,-0.064,0.128,0.052,-0.188,-0.056,-0.209,0.063,-0.13,-0.064,0.025,0.069,0.015,0.025,-0.003,0.012,-0.03,0.07,-0.012,-0.031,-0.002,-0.014
6.36,0.195,0.044,0.22,-0.066,0.132,0.053,-0.191,-0.056,-0.211,0.066,-0.132,-0.062,0.026,0.07,0.015,0.026,-0.003,0.012,-0.03,0.07,-0.012,-0.03,-0.003,-0.014
6.37,0.193,0.046,0.22,-0.068,0.134,0.053,-0.191,-0.056,-0.211,0.067,-0.132,-0.06,0.027,0.07,0.014,0.027,-0.003,0.013,-0.03,0.07,-0.012,-0.03,-0.003,-0.014
6.38,0.189,0.047,0.215,-0.067,0.132,0.053,-0.188,-0.054,-0.207,0.066,-0.13,-0.057,0.027,0.068,0.014,0.027,-0.003,0.013,-0.029,0.068,-0.012,-0.029,-0.003,-0.014
6.39,0.183,0.047,0.208,-0.066,0.129,0.053,-0.183,-0.051,-0.201,0.064,-0.126,-0.054,0.026,0.066,0.013,0.026,-0.003,0.012,-0.027,0.066,-0.012,-0.027,-0.003,-0.013
6.4,0.174,0.046,0.198,-0.063,0.124,0.051,-0.175,-0.047,-0.192,0.061,-0.12,-0.05,0.025,0.063,0.012,0.026,-0.003,0.012,-0.025,0.062,-0.011,-0.025,-0.003,-0.012
6.41,0.164,0.044,0.186,-0.059,0.117,0.05,-0.166,-0.043,-0.182,0.057,-0.112,-0.046,0.024,0.059,0.011,0.025,-0.003,0.011,-0.023,0.059,-0.011,-0.023,-0.003,-0.011
6.42,0.151,0.042,0.172,-0.055,0.108,0.048,-0.154,-0.038,-0.17,0.053,-0.103,-0.042,0.023,0.055,0.01,0.023,-0.002,0.011,-0.021,0.054,-0.01,-0.021,-0.003,-0.01
6.43,0.138,0.04,0.156,-0.049,0.099,0.045,-0.142,-0.034,-0.155,0.047,-0.094,-0.037,0.021,0.05,0.009,0.022,-0.002,0.01,-0.019,0.049,-0.009,-0.018,-0.002,-0.009
6.44,0.124,0.037,0.139,-0.044,0.089,0.042,-0.128,-0.029,-0.14,0.041,-0.083,-0.032,0.019,0.044,0.008,0.02,-0.002,0.009,-0.016,0.044,-0.009,-0.016,-0.002,-0.008
6.45,0.109,0.034,0.122,-0.038,0.078,0.039,-0.113,-0.023,-0.124,0.036,-0.072,-0.027,0.017,0.039,0.007,0.018,-0.001,0.008,-0.014,0.038,-0.008,-0.013,-0.002,-0.006
6.46,0.093,0.031,0.104,-0.032,0.067,0.035,-0.097,-0.018,-0.107,0.03,-0.061,-0.022,0.015,0.033,0.006,0.016,-0.001,0.007,-0.011,0.033,-0.006,-0.011,-0.001,-0.005
6.47,0.078,0.027,0.086,-0.026,0.057,0.031,-0.081,-0.013,-0.089,0.024,-0.05,-0.017,0.013,0.027,0.005,0.014,-0.001,0.006,-0.008,0.027,-0.005,-0.008,-0.001,-0.004
6.48,0.062,0.024,0.068,-0.021,0.046,0.027,-0.065,-0.008,-0.072,0.019,-0.039,-0.011,0.011,0.022,0.004,0.012,0,0.005,-0.006,0.021,-0.004,-0.005,-0.001,-0.003
6.49,0.047,0.02,0.051,-0.015,0.035,0.023,-0.05,-0.003,-0.055,0.014,-0.028,-0.006,0.009,0.016,0.003,0.009,0,0.004,-0.003,0.016,-0.003,-0.003,0,-0.001
6.5,-0.699,-0.283,0.484,-0.613,-0.315,0.543,0.7,0.296,-0.503,0.614,0.308,-0.521,-0.017,-0.09,0.13,-0.017,-0.04,0.133,0.026,-0.092,-0.132,0.026,-0.043,-0.129
6.51,-1.779,-0.663,1.001,-1.444,-0.768,1.199,1.765,0.682,-1.052,1.468,0.748,-1.17,-0.032,-0.175,0.183,-0.033,-0.084,0.184,0.044,-0.181,-0.186,0.043,-0.091,-0.184
6.52,-1.706,-0.159,0.062,-0.989,-0.341,0.435,1.269,0.315,-0.292,1.025,0.389,-0.435,-0.022,-0.183,0.074,-0.022,-0.115,0.07,0.034,-0.186,-0.069,0.034,-0.118,-0.072
6.53,-0.994,0.115,-0.524,-0.454,-0.025,-0.24,0.704,-0.026,0.366,0.474,0.032,0.254,-0.027,-0.194,-0.004,-0.028,-0.119,0.001,0.031,-0.193,-0.002,0.03,-0.119,0.003
6.54,-0.89,-0.076,-0.337,-0.534,-0.194,-0.117,0.917,0.037,0.335,0.556,0.115,0.188,-0.046,-0.237,0.021,-0.046,-0.122,0.03,0.045,-0.238,-0.033,0.044,-0.123,-0.024
6.55,-1.216,-0.203,-0.211,-0.732,-0.35,0.059,1.258,0.188,0.208,0.763,0.317,-0.04,-0.057,-0.27,0.03,-0.057,-0.124,0.037,0.058,-0.273,-0.049,0.058,-0.126,-0.041
6.56,-1.063,-0.096,-0.474,-0.525,-0.252,-0.188,1.087,0.109,0.456,0.544,0.262,0.157,-0.06,-0.277,-0.012,-0.06,-0.119,-0.004,0.062,-0.277,-0.012,0.062,-0.119,-0.004
6.57,-0.923,-0.026,-0.684,-0.331,-0.204,-0.359,0.923,0.033,0.668,0.335,0.199,0.341,-0.066,-0.284,-0.035,-0.066,-0.111,-0.023,0.067,-0.283,0.006,0.068,-0.11,0.018
6.58,-0.996,-0.083,-0.67,-0.321,-0.289,-0.293,0.986,0.074,0.672,0.32,0.263,0.297,-0.076,-0.295,-0.033,-0.074,-0.099,-0.018,0.075,-0.295,-0.001,0.077,-0.099,0.014
6.59,-1.023,-0.117,-0.672,-0.281,-0.343,-0.26,0.999,0.107,0.686,0.273,0.319,0.262,-0.082,-0.296,-0.04,-0.079,-0.085,-0.023,0.081,-0.297,0.001,0.084,-0.086,0.018
6.6,-0.95,-0.101,-0.743,-0.165,-0.339,-0.31,0.903,0.096,0.759,0.145,0.323,0.304,-0.085,-0.29,-0.054,-0.081,-0.07,-0.035,0.085,-0.292,0.011,0.088,-0.071,0.03
6.61,-0.904,-0.104,-0.769,-0.082,-0.355,-0.315,0.836,0.1,0.787,0.052,0.338,0.309,-0.088,-0.283,-0.06,-0.083,-0.055,-0.039,0.088,-0.285,0.013,0.093,-0.057,0.034
6.62,-0.892,-0.128,-0.747,-0.04,-0.39,-0.274,0.808,0.125,0.765,0.004,0.37,0.271,-0.09,-0.274,-0.062,-0.084,-0.041,-0.038,0.09,-0.278,0.01,0.096,-0.044,0.034
6.63,-0.855,-0.138,-0.734,0.01,-0.407,-0.248,0.756,0.139,0.745,-0.053,0.384,0.247,-0.09,-0.261,-0.066,-0.083,-0.027,-0.04,0.091,-0.266,0.01,0.098,-0.031,0.036
6.64,-0.799,-0.137,-0.725,0.065,-0.409,-0.234,0.684,0.143,0.726,-0.114,0.383,0.237,-0.088,-0.246,-0.069,-0.08,-0.015,-0.041,0.09,-0.251,0.01,0.098,-0.02,0.038
6.65,-0.75,-0.139,-0.699,0.1,-0.411,-0.209,0.625,0.152,0.687,-0.153,0.382,0.213,-0.086,-0.23,-0.069,-0.076,-0.004,-0.04,0.088,-0.236,0.008,0.097,-0.01,0.037
6.66,-0.703,-0.14,-0.661,0.123,-0.409,-0.177,0.571,0.159,0.636,-0.178,0.376,0.186,-0.082,-0.212,-0.068,-0.072,0.004,-0.038,0.085,-0.219,0.005,0.095,-0.003,0.036
6.67,-0.648,-0.136,-0.623,0.142,-0.397,-0.15,0.512,0.161,0.583,-0.198,0.361,0.166,-0.077,-0.193,-0.067,-0.066,0.011,-0.035,0.081,-0.201,0.004,0.092,0.004,0.035
6.68,-0.588,-0.127,-0.581,0.155,-0.378,-0.127,0.452,0.159,0.528,-0.21,0.34,0.148,-0.07,-0.174,-0.064,-0.06,0.016,-0.033,0.077,-0.182,0.002,0.087,0.009,0.033
6.69,-0.53,-0.117,-0.533,0.159,-0.354,-0.102,0.396,0.156,0.467,-0.212,0.316,0.129,-0.063,-0.154,-0.06,-0.053,0.02,-0.029,0.071,-0.162,0,0.082,0.012,0.031
6.7,-0.47,-0.105,-0.481,0.156,-0.326,-0.079,0.343,0.151,0.406,-0.206,0.289,0.111,-0.056,-0.135,-0.055,-0.046,0.022,-0.025,0.065,-0.142,-0.001,0.075,0.014,0.029
6.71,-0.408,-0.092,-0.427,0.15,-0.293,-0.058,0.291,0.142,0.345,-0.196,0.258,0.096,-0.048,-0.115,-0.05,-0.039,0.022,-0.022,0.059,-0.122,-0.002,0.068,0.016,0.026
6.72,-0.346,-0.077,-0.372,0.139,-0.256,-0.039,0.241,0.131,0.286,-0.18,0.225,0.082,-0.039,-0.096,-0.044,-0.031,0.022,-0.018,0.052,-0.103,-0.003,0.061,0.016,0.023
6.73,-0.285,-0.061,-0.315,0.125,-0.218,-0.022,0.194,0.119,0.228,-0.161,0.191,0.068,-0.031,-0.078,-0.037,-0.024,0.021,-0.013,0.046,-0.084,-0.003,0.053,0.015,0.02
6.74,-0.225,-0.046,-0.257,0.109,-0.179,-0.006,0.15,0.106,0.173,-0.138,0.158,0.056,-0.023,-0.06,-0.03,-0.017,0.019,-0.009,0.039,-0.065,-0.003,0.045,0.014,0.017
6.75,-0.167,-0.03,-0.2,0.092,-0.14,0.009,0.108,0.092,0.121,-0.115,0.124,0.045,-0.015,-0.043,-0.023,-0.01,0.017,-0.005,0.032,-0.047,-0.003,0.036,0.013,0.014
6.76,-0.111,-0.015,-0.144,0.074,-0.101,0.021,0.069,0.077,0.073,-0.09,0.092,0.035,-0.007,-0.028,-0.016,-0.004,0.014,-0.002,0.025,-0.03,-0.003,0.028,0.012,0.012
6.77,-0.058,-0.001,-0.09,0.056,-0.063,0.033,0.033,0.062,0.028,-0.065,0.062,0.025,0,-0.013,-0.009,0.002,0.011,0.002,0.019,-0.014,-0.002,0.02,0.01,0.009
6.78,-0.009,0.012,-0.038,0.038,-0.027,0.043,0,0.048,-0.013,-0.041,0.033,0.015,0.007,0.001,-0.003,0.007,0.009,0.005,0.012,0.001,-0.002,0.013,0.008,0.006
6.79,0.036,0.024,0.01,0.021,0.007,0.051,-0.031,0.034,-0.05,-0.019,0.006,0.007,0.013,0.014,0.003,0.012,0.006,0.008,0.007,0.014,-0.001,0.006,0.006,0.004
6.8,0.078,0.034,0.054,0.005,0.037,0.058,-0.059,0.02,-0.084,0.002,-0.019,-0.002,0.018,0.025,0.009,0.016,0.004,0.01,0.001,0.027,-0.001,-0.001,0.005,0.001
6.81,0.115,0.043,0.095,-0.009,0.065,0.065,-0.083,0.008,-0.113,0.021,-0.041,-0.01,0.023,0.036,0.014,0.02,0.001,0.013,-0.004,0.038,0,-0.007,0.003,-0.001
6.82,0.147,0.051,0.131,-0.022,0.089,0.07,-0.105,-0.004,-0.139,0.038,-0.06,-0.018,0.027,0.045,0.018,0.023,-0.001,0.014,-0.009,0.047,0,-0.012,0.002,-0.003
6.83,0.175,0.057,0.162,-0.033,0.11,0.073,-0.125,-0.014,-0.161,0.052,-0.077,-0.025,0.03,0.053,0.022,0.026,-0.002,0.016,-0.013,0.056,0.001,-0.017,0.001,-0.005
6.84,0.198,0.061,0.189,-0.043,0.127,0.076,-0.141,-0.023,-0.18,0.065,-0.091,-0.031,0.032,0.059,0.025,0.028,-0.004,0.017,-0.016,0.063,0.001,-0.021,0,-0.007
6.85,0.216,0.064,0.211,-0.051,0.14,0.078,-0.154,-0.031,-0.195,0.074,-0.103,-0.037,0.034,0.065,0.027,0.029,-0.005,0.018,-0.019,0.068,0.001,-0.025,-0.001,-0.008
6.86,0.23,0.065,0.227,-0.057,0.15,0.078,-0.165,-0.037,-0.207,0.082,-0.113,-0.043,0.035,0.069,0.029,0.03,-0.005,0.018,-0.022,0.073,0.001,-0.027,-0.001,-0.01
6.87,0.24,0.066,0.239,-0.061,0.157,0.078,-0.173,-0.043,-0.216,0.087,-0.12,-0.048,0.036,0.072,0.03,0.03,-0.006,0.018,-0.024,0.076,0.001,-0.03,-0.002,-0.011
6.88,0.246,0.065,0.247,-0.064,0.161,0.077,-0.178,-0.047,-0.221,0.09,-0.125,-0.052,0.036,0.073,0.03,0.03,-0.006,0.018,-0.026,0.077,0,-0.031,-0.002,-0.011
6.89,0.247,0.063,0.251,-0.065,0.162,0.074,-0.181,-0.05,-0.224,0.091,-0.128,-0.055,0.035,0.074,0.03,0.03,-0.006,0.018,-0.027,0.078,0,-0.033,-0.002,-0.012
6.9,0.246,0.06,0.25,-0.066,0.16,0.072,-0.181,-0.052,-0.224,0.091,-0.129,-0.058,0.034,0.074,0.029,0.029,-0.006,0.017,-0.028,0.078,0,-0.033,-0.002,-0.013
6.91,0.242,0.057,0.246,-0.065,0.156,0.068,-0.18,-0.054,-0.221,0.089,-0.129,-0.06,0.032,0.073,0.028,0.027,-0.006,0.016,-0.029,0.076,-0.001,-0.033,-0.002,-0.013
6.92,0.234,0.053,0.239,-0.063,0.15,0.064,-0.175,-0.054,-0.216,0.087,-0.126,-0.061,0.03,0.071,0.027,0.026,-0.005,0.015,-0.029,0.074,-0.001,-0.033,-0.002,-0.013
6.93,0.224,0.048,0.23,-0.06,0.142,0.059,-0.169,-0.053,-0.209,0.083,-0.122,-0.062,0.028,0.068,0.026,0.024,-0.005,0.014,-0.028,0.071,-0.001,-0.033,-0.002,-0.013
6.94,0.212,0.043,0.218,-0.057,0.133,0.054,-0.162,-0.053,-0.199,0.078,-0.117,-0.062,0.026,0.065,0.024,0.022,-0.004,0.012,-0.028,0.067,-0.002,-0.032,-0.002,-0.013
6.95,0.198,0.037,0.203,-0.053,0.123,0.048,-0.152,-0.051,-0.188,0.072,-0.111,-0.062,0.023,0.061,0.022,0.019,-0.004,0.011,-0.027,0.063,-0.002,-0.031,-0.001,-0.013
6.96,0.183,0.031,0.188,-0.049,0.111,0.042,-0.142,-0.05,-0.175,0.066,-0.104,-0.06,0.02,0.056,0.02,0.017,-0.003,0.01,-0.026,0.058,-0.002,-0.029,-0.001,-0.012
