Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
19.89,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0.001,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.9,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0.001,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.91,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0.001,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.92,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0.001,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.93,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.94,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.95,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.96,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.97,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.98,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
19.99,0.001,0.002,0.003,-0.001,0.002,0.003,0,-0.002,-0.003,0,-0.002,-0.002,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
20,0.099,0.234,-0.2,-0.055,0.171,-0.114,-0.043,-0.034,0.028,0.025,-0.15,0.097,0.008,-0.016,-0.047,0.008,-0.009,-0.029,0.014,-0.016,-0.01,0.014,-0.009,0.008
20.01,0.265,0.628,-0.558,-0.14,0.437,-0.303,-0.107,-0.042,0.058,0.052,-0.381,0.26,0.018,-0.034,-0.093,0.018,-0.018,-0.053,0.03,-0.034,-0.03,0.03,-0.018,0.01
20.02,0.306,0.709,-0.705,-0.129,0.422,-0.323,-0.089,0.154,-0.027,-0.009,-0.357,0.275,0.026,-0.046,-0.109,0.026,-0.023,-0.055,0.044,-0.046,-0.058,0.044,-0.024,-0.004
20.03,0.297,0.675,-0.764,-0.091,0.319,-0.291,-0.051,0.378,-0.125,-0.087,-0.262,0.252,0.033,-0.056,-0.114,0.033,-0.028,-0.05,0.055,-0.056,-0.081,0.055,-0.028,-0.017
20.04,0.286,0.651,-0.813,-0.07,0.247,-0.277,-0.037,0.515,-0.167,-0.139,-0.211,0.258,0.038,-0.065,-0.116,0.038,-0.034,-0.046,0.063,-0.066,-0.094,0.063,-0.034,-0.023
20.05,0.275,0.631,-0.85,-0.059,0.198,-0.277,-0.038,0.585,-0.165,-0.171,-0.191,0.284,0.042,-0.074,-0.115,0.042,-0.041,-0.042,0.068,-0.074,-0.099,0.069,-0.041,-0.027
20.06,0.256,0.593,-0.866,-0.049,0.146,-0.275,-0.039,0.631,-0.151,-0.195,-0.17,0.31,0.044,-0.081,-0.11,0.045,-0.047,-0.037,0.071,-0.081,-0.101,0.072,-0.047,-0.029
20.07,0.23,0.54,-0.863,-0.039,0.091,-0.271,-0.04,0.658,-0.126,-0.212,-0.145,0.333,0.045,-0.088,-0.103,0.046,-0.053,-0.032,0.072,-0.088,-0.101,0.073,-0.053,-0.03
20.08,0.203,0.48,-0.85,-0.028,0.038,-0.269,-0.04,0.667,-0.091,-0.221,-0.121,0.356,0.046,-0.093,-0.094,0.047,-0.059,-0.026,0.072,-0.093,-0.098,0.073,-0.059,-0.03
20.09,0.175,0.417,-0.83,-0.019,-0.01,-0.269,-0.039,0.66,-0.049,-0.225,-0.099,0.377,0.045,-0.098,-0.084,0.046,-0.065,-0.02,0.07,-0.098,-0.094,0.071,-0.065,-0.029
20.1,0.147,0.351,-0.803,-0.01,-0.054,-0.271,-0.036,0.647,-0.009,-0.224,-0.075,0.396,0.044,-0.102,-0.074,0.045,-0.071,-0.014,0.067,-0.102,-0.089,0.068,-0.071,-0.029
20.11,0.122,0.288,-0.775,-0.002,-0.091,-0.276,-0.034,0.617,0.043,-0.218,-0.054,0.414,0.041,-0.105,-0.064,0.043,-0.077,-0.009,0.064,-0.105,-0.083,0.065,-0.077,-0.028
20.12,0.097,0.225,-0.743,0.006,-0.126,-0.281,-0.03,0.589,0.089,-0.211,-0.031,0.429,0.039,-0.108,-0.055,0.04,-0.082,-0.005,0.059,-0.108,-0.077,0.06,-0.082,-0.027
20.13,0.075,0.164,-0.711,0.014,-0.156,-0.287,-0.023,0.557,0.134,-0.201,-0.007,0.44,0.036,-0.11,-0.046,0.037,-0.086,0,0.055,-0.111,-0.072,0.056,-0.086,-0.026
20.14,0.056,0.108,-0.68,0.021,-0.181,-0.295,-0.017,0.523,0.177,-0.19,0.016,0.449,0.033,-0.112,-0.037,0.034,-0.091,0.003,0.05,-0.113,-0.066,0.051,-0.091,-0.025
20.15,0.04,0.057,-0.65,0.026,-0.2,-0.305,-0.009,0.489,0.217,-0.178,0.036,0.457,0.03,-0.114,-0.03,0.031,-0.095,0.006,0.045,-0.114,-0.061,0.046,-0.095,-0.025
20.16,0.025,0.009,-0.62,0.032,-0.218,-0.313,0,0.457,0.252,-0.167,0.058,0.461,0.027,-0.115,-0.023,0.028,-0.098,0.009,0.04,-0.115,-0.056,0.041,-0.098,-0.025
20.17,0.012,-0.035,-0.592,0.037,-0.233,-0.322,0.008,0.427,0.285,-0.156,0.079,0.463,0.024,-0.116,-0.017,0.025,-0.101,0.01,0.035,-0.116,-0.052,0.036,-0.101,-0.025
20.18,0.003,-0.068,-0.571,0.04,-0.242,-0.331,0.016,0.397,0.315,-0.145,0.097,0.464,0.021,-0.117,-0.012,0.022,-0.103,0.012,0.03,-0.117,-0.049,0.031,-0.103,-0.025
20.19,-0.008,-0.107,-0.542,0.044,-0.252,-0.338,0.027,0.375,0.335,-0.135,0.118,0.462,0.018,-0.117,-0.008,0.019,-0.105,0.013,0.026,-0.117,-0.046,0.027,-0.106,-0.025
20.2,-0.014,-0.134,-0.521,0.046,-0.256,-0.347,0.033,0.345,0.361,-0.124,0.132,0.461,0.015,-0.117,-0.004,0.016,-0.107,0.014,0.022,-0.117,-0.043,0.023,-0.107,-0.025
20.21,-0.019,-0.158,-0.501,0.048,-0.259,-0.353,0.041,0.322,0.379,-0.115,0.146,0.458,0.013,-0.116,-0.001,0.013,-0.108,0.014,0.019,-0.117,-0.041,0.019,-0.108,-0.026
20.22,-0.022,-0.175,-0.485,0.048,-0.261,-0.359,0.049,0.307,0.389,-0.108,0.161,0.452,0.011,-0.116,0.001,0.011,-0.109,0.014,0.015,-0.116,-0.039,0.016,-0.109,-0.026
20.23,-0.027,-0.196,-0.464,0.049,-0.261,-0.363,0.055,0.285,0.403,-0.101,0.173,0.446,0.009,-0.115,0.003,0.009,-0.109,0.014,0.012,-0.115,-0.038,0.013,-0.11,-0.027
20.24,-0.029,-0.208,-0.449,0.049,-0.26,-0.366,0.061,0.269,0.411,-0.095,0.183,0.44,0.007,-0.114,0.004,0.007,-0.109,0.013,0.01,-0.114,-0.037,0.01,-0.11,-0.028
20.25,-0.031,-0.218,-0.434,0.048,-0.258,-0.368,0.068,0.26,0.412,-0.09,0.192,0.432,0.006,-0.112,0.005,0.006,-0.109,0.012,0.007,-0.113,-0.036,0.008,-0.109,-0.028
20.26,-0.031,-0.224,-0.421,0.047,-0.254,-0.369,0.071,0.244,0.418,-0.085,0.198,0.425,0.005,-0.111,0.005,0.005,-0.108,0.011,0.005,-0.111,-0.035,0.006,-0.109,-0.029
20.27,-0.03,-0.224,-0.412,0.045,-0.25,-0.368,0.074,0.233,0.419,-0.081,0.203,0.417,0.003,-0.109,0.006,0.004,-0.107,0.011,0.004,-0.11,-0.035,0.004,-0.108,-0.03
20.28,-0.033,-0.233,-0.395,0.044,-0.248,-0.364,0.08,0.23,0.411,-0.078,0.211,0.406,0.003,-0.107,0.006,0.003,-0.106,0.01,0.002,-0.108,-0.034,0.003,-0.106,-0.03
20.29,-0.032,-0.232,-0.385,0.042,-0.242,-0.362,0.081,0.217,0.411,-0.075,0.212,0.397,0.002,-0.105,0.006,0.002,-0.104,0.009,0.001,-0.105,-0.034,0.001,-0.105,-0.031
20.3,-0.031,-0.23,-0.374,0.039,-0.236,-0.358,0.082,0.209,0.406,-0.073,0.212,0.388,0.002,-0.103,0.005,0.002,-0.103,0.008,0.001,-0.103,-0.034,0.001,-0.103,-0.031
20.31,-0.029,-0.223,-0.367,0.036,-0.231,-0.352,0.085,0.208,0.394,-0.072,0.214,0.377,0.001,-0.1,0.005,0.001,-0.1,0.007,0,-0.101,-0.034,0,-0.101,-0.031
20.32,-0.029,-0.224,-0.352,0.035,-0.226,-0.345,0.085,0.199,0.389,-0.07,0.213,0.367,0.001,-0.098,0.004,0.001,-0.098,0.006,-0.001,-0.098,-0.033,-0.001,-0.099,-0.032
20.33,-0.028,-0.218,-0.343,0.032,-0.22,-0.337,0.084,0.193,0.38,-0.068,0.211,0.356,0.001,-0.095,0.004,0.001,-0.096,0.005,-0.001,-0.096,-0.033,-0.001,-0.096,-0.032
20.34,-0.027,-0.212,-0.333,0.029,-0.214,-0.329,0.085,0.193,0.364,-0.067,0.209,0.345,0.001,-0.092,0.003,0.001,-0.093,0.004,-0.001,-0.093,-0.033,-0.001,-0.094,-0.032
20.35,-0.023,-0.201,-0.326,0.026,-0.206,-0.321,0.082,0.184,0.358,-0.066,0.203,0.335,0.001,-0.089,0.002,0.001,-0.09,0.003,-0.001,-0.09,-0.033,-0.001,-0.091,-0.031
20.36,-0.024,-0.199,-0.313,0.025,-0.201,-0.31,0.082,0.181,0.345,-0.065,0.2,0.323,0.001,-0.086,0.002,0.001,-0.087,0.003,-0.001,-0.087,-0.032,-0.001,-0.088,-0.031
20.37,-0.023,-0.192,-0.302,0.023,-0.195,-0.299,0.08,0.177,0.332,-0.064,0.194,0.311,0.001,-0.083,0.001,0.001,-0.084,0.002,-0.001,-0.084,-0.032,-0.001,-0.085,-0.031
20.38,-0.022,-0.185,-0.291,0.02,-0.188,-0.288,0.082,0.185,0.309,-0.064,0.191,0.299,0.001,-0.08,0,0.001,-0.081,0.002,-0.001,-0.081,-0.032,-0.001,-0.082,-0.031
20.39,-0.02,-0.177,-0.281,0.018,-0.18,-0.277,0.079,0.179,0.298,-0.063,0.183,0.288,0.001,-0.077,0,0.001,-0.078,0.001,0,-0.078,-0.031,0,-0.079,-0.03
20.4,-0.013,-0.154,-0.283,0.014,-0.168,-0.268,0.069,0.158,0.297,-0.062,0.171,0.279,0.001,-0.074,-0.001,0.001,-0.075,0,0,-0.075,-0.03,0,-0.075,-0.029
20.41,-0.013,-0.151,-0.269,0.014,-0.165,-0.254,0.067,0.157,0.281,-0.062,0.168,0.265,0.001,-0.071,-0.001,0.001,-0.071,0,0,-0.071,-0.029,0,-0.072,-0.028
20.42,-0.017,-0.158,-0.246,0.016,-0.163,-0.238,0.067,0.156,0.265,-0.06,0.163,0.251,0.001,-0.067,-0.001,0.001,-0.068,0,0,-0.068,-0.029,0,-0.068,-0.027
20.43,-0.015,-0.148,-0.237,0.014,-0.154,-0.227,0.063,0.15,0.252,-0.059,0.154,0.24,0.001,-0.064,-0.001,0.002,-0.064,0,0.001,-0.065,-0.028,0.001,-0.065,-0.026
20.44,-0.013,-0.138,-0.227,0.012,-0.145,-0.215,0.059,0.143,0.239,-0.057,0.144,0.229,0.002,-0.061,-0.002,0.002,-0.061,0,0.001,-0.062,-0.027,0.001,-0.062,-0.025
20.45,-0.012,-0.13,-0.216,0.011,-0.138,-0.203,0.055,0.138,0.226,-0.055,0.136,0.217,0.002,-0.058,-0.002,0.002,-0.057,-0.001,0.001,-0.058,-0.026,0.001,-0.058,-0.024
20.46,-0.011,-0.123,-0.205,0.01,-0.131,-0.19,0.052,0.133,0.212,-0.054,0.128,0.205,0.002,-0.054,-0.002,0.002,-0.054,-0.001,0.002,-0.055,-0.025,0.002,-0.055,-0.023
20.47,-0.01,-0.115,-0.194,0.009,-0.124,-0.178,0.048,0.127,0.199,-0.052,0.12,0.193,0.002,-0.051,-0.002,0.002,-0.051,-0.001,0.002,-0.052,-0.024,0.002,-0.051,-0.022
20.48,-0.009,-0.108,-0.183,0.009,-0.116,-0.165,0.045,0.122,0.186,-0.05,0.112,0.181,0.002,-0.048,-0.002,0.002,-0.047,-0.001,0.002,-0.049,-0.022,0.002,-0.048,-0.021
20.49,-0.008,-0.1,-0.171,0.008,-0.109,-0.153,0.041,0.116,0.173,-0.049,0.104,0.169,0.002,-0.045,-0.003,0.002,-0.044,-0.001,0.002,-0.045,-0.021,0.002,-0.045,-0.02
20.5,-0.104,-0.339,0.033,0.08,-0.265,-0.024,0.078,0.164,0.127,-0.079,0.248,0.056,-0.007,-0.028,0.045,-0.007,-0.03,0.029,-0.01,-0.03,-0.011,-0.01,-0.032,-0.027
20.51,-0.264,-0.747,0.384,0.197,-0.508,0.177,0.133,0.208,0.076,-0.12,0.478,-0.12,-0.018,-0.011,0.09,-0.019,-0.017,0.053,-0.024,-0.013,0.009,-0.025,-0.019,-0.028
20.52,-0.291,-0.823,0.524,0.202,-0.465,0.193,0.107,0.04,0.126,-0.076,0.45,-0.154,-0.029,0,0.105,-0.03,-0.009,0.054,-0.036,-0.002,0.037,-0.037,-0.011,-0.014
20.53,-0.272,-0.775,0.58,0.168,-0.335,0.151,0.063,-0.172,0.191,-0.007,0.348,-0.146,-0.037,0.01,0.11,-0.038,-0.002,0.048,-0.045,0.009,0.062,-0.047,-0.004,0
20.54,-0.262,-0.732,0.633,0.143,-0.244,0.132,0.039,-0.318,0.214,0.046,0.283,-0.158,-0.042,0.021,0.114,-0.044,0.005,0.045,-0.053,0.02,0.079,-0.055,0.004,0.01
20.55,-0.26,-0.698,0.686,0.125,-0.186,0.132,0.031,-0.416,0.212,0.087,0.249,-0.185,-0.046,0.033,0.115,-0.048,0.013,0.042,-0.06,0.032,0.09,-0.062,0.012,0.017
20.56,-0.254,-0.652,0.724,0.108,-0.136,0.136,0.026,-0.491,0.198,0.122,0.221,-0.214,-0.049,0.044,0.114,-0.05,0.02,0.039,-0.065,0.043,0.097,-0.066,0.019,0.022
20.57,-0.244,-0.593,0.748,0.089,-0.088,0.142,0.026,-0.543,0.17,0.153,0.195,-0.242,-0.05,0.054,0.11,-0.051,0.027,0.036,-0.068,0.054,0.101,-0.07,0.027,0.026
20.58,-0.231,-0.527,0.76,0.07,-0.044,0.149,0.027,-0.579,0.135,0.18,0.17,-0.27,-0.05,0.064,0.105,-0.051,0.034,0.032,-0.07,0.064,0.102,-0.072,0.034,0.03
20.59,-0.216,-0.459,0.764,0.053,-0.005,0.159,0.03,-0.6,0.094,0.201,0.147,-0.297,-0.049,0.073,0.098,-0.05,0.041,0.028,-0.071,0.074,0.102,-0.073,0.042,0.032
20.6,-0.195,-0.377,0.75,0.036,0.032,0.169,0.031,-0.61,0.052,0.216,0.125,-0.323,-0.047,0.082,0.09,-0.048,0.048,0.024,-0.071,0.082,0.1,-0.072,0.049,0.034
20.61,-0.179,-0.312,0.743,0.022,0.061,0.185,0.033,-0.609,0.006,0.227,0.105,-0.348,-0.045,0.089,0.083,-0.046,0.055,0.021,-0.07,0.09,0.097,-0.071,0.056,0.035
20.62,-0.166,-0.261,0.742,0.012,0.084,0.204,0.038,-0.595,-0.046,0.236,0.086,-0.371,-0.043,0.096,0.075,-0.044,0.062,0.018,-0.068,0.097,0.093,-0.069,0.062,0.036
20.63,-0.147,-0.197,0.724,0,0.111,0.218,0.036,-0.588,-0.086,0.241,0.061,-0.39,-0.04,0.102,0.067,-0.041,0.068,0.015,-0.065,0.103,0.089,-0.066,0.069,0.037
20.64,-0.128,-0.138,0.705,-0.01,0.134,0.235,0.033,-0.571,-0.129,0.242,0.037,-0.407,-0.037,0.107,0.059,-0.038,0.074,0.012,-0.062,0.108,0.084,-0.062,0.075,0.037
20.65,-0.111,-0.085,0.686,-0.018,0.152,0.254,0.031,-0.545,-0.175,0.239,0.016,-0.423,-0.034,0.112,0.052,-0.034,0.079,0.01,-0.058,0.113,0.08,-0.058,0.081,0.038
20.66,-0.094,-0.037,0.665,-0.026,0.169,0.272,0.025,-0.527,-0.209,0.234,-0.008,-0.436,-0.031,0.115,0.045,-0.031,0.085,0.007,-0.054,0.117,0.075,-0.054,0.086,0.038
20.67,-0.077,0.007,0.644,-0.031,0.183,0.29,0.018,-0.504,-0.243,0.227,-0.031,-0.446,-0.028,0.118,0.038,-0.028,0.09,0.005,-0.049,0.12,0.071,-0.049,0.091,0.038
20.68,-0.063,0.045,0.624,-0.036,0.195,0.308,0.012,-0.474,-0.28,0.217,-0.053,-0.455,-0.024,0.121,0.032,-0.025,0.094,0.003,-0.044,0.122,0.067,-0.044,0.096,0.038
20.69,-0.048,0.08,0.602,-0.041,0.207,0.324,0.002,-0.454,-0.304,0.207,-0.077,-0.461,-0.021,0.122,0.026,-0.021,0.098,0.002,-0.039,0.124,0.063,-0.039,0.1,0.038
20.7,-0.034,0.11,0.582,-0.044,0.216,0.341,-0.008,-0.43,-0.33,0.196,-0.099,-0.465,-0.018,0.123,0.021,-0.018,0.102,0,-0.034,0.125,0.059,-0.034,0.103,0.038
20.71,-0.022,0.137,0.562,-0.046,0.222,0.356,-0.018,-0.406,-0.351,0.184,-0.121,-0.467,-0.016,0.124,0.016,-0.016,0.106,-0.001,-0.03,0.125,0.056,-0.03,0.107,0.038
20.72,-0.011,0.158,0.543,-0.049,0.228,0.37,-0.026,-0.379,-0.375,0.171,-0.14,-0.468,-0.013,0.124,0.012,-0.013,0.108,-0.003,-0.025,0.126,0.052,-0.025,0.11,0.038
20.73,0.001,0.183,0.52,-0.051,0.235,0.381,-0.039,-0.363,-0.386,0.158,-0.162,-0.466,-0.01,0.124,0.008,-0.01,0.111,-0.004,-0.02,0.125,0.05,-0.02,0.112,0.038
20.74,0.008,0.194,0.507,-0.051,0.237,0.393,-0.048,-0.343,-0.399,0.146,-0.179,-0.464,-0.008,0.124,0.005,-0.008,0.113,-0.005,-0.016,0.125,0.047,-0.016,0.114,0.037
20.75,0.016,0.207,0.491,-0.052,0.239,0.402,-0.056,-0.319,-0.414,0.133,-0.194,-0.461,-0.006,0.123,0.002,-0.006,0.114,-0.006,-0.012,0.124,0.044,-0.012,0.116,0.037
20.76,0.024,0.218,0.474,-0.053,0.242,0.408,-0.067,-0.307,-0.416,0.122,-0.211,-0.455,-0.004,0.122,-0.001,-0.004,0.115,-0.007,-0.009,0.123,0.042,-0.009,0.117,0.036
20.77,0.033,0.232,0.455,-0.054,0.244,0.413,-0.075,-0.291,-0.422,0.111,-0.224,-0.449,-0.003,0.12,-0.003,-0.003,0.116,-0.007,-0.006,0.121,0.04,-0.006,0.117,0.036
20.78,0.036,0.232,0.445,-0.053,0.242,0.419,-0.082,-0.275,-0.425,0.1,-0.233,-0.444,-0.001,0.119,-0.005,-0.001,0.117,-0.008,-0.003,0.12,0.038,-0.003,0.118,0.035
20.79,0.041,0.237,0.431,-0.053,0.241,0.421,-0.088,-0.261,-0.426,0.091,-0.242,-0.437,0,0.117,-0.007,0,0.116,-0.009,-0.001,0.118,0.036,-0.001,0.117,0.034
20.8,0.047,0.242,0.417,-0.054,0.242,0.42,-0.093,-0.25,-0.425,0.083,-0.252,-0.427,0.001,0.115,-0.009,0.001,0.116,-0.01,0.002,0.116,0.034,0.002,0.117,0.033
20.81,0.052,0.248,0.401,-0.054,0.241,0.419,-0.097,-0.238,-0.424,0.075,-0.257,-0.42,0.002,0.113,-0.01,0.002,0.115,-0.01,0.003,0.114,0.032,0.003,0.116,0.032
20.82,0.053,0.242,0.394,-0.052,0.236,0.418,-0.099,-0.226,-0.421,0.067,-0.258,-0.412,0.002,0.111,-0.011,0.002,0.114,-0.011,0.005,0.112,0.031,0.005,0.115,0.031
20.83,0.055,0.243,0.382,-0.052,0.234,0.414,-0.101,-0.218,-0.415,0.062,-0.26,-0.403,0.003,0.109,-0.012,0.003,0.113,-0.011,0.006,0.11,0.029,0.006,0.113,0.03
20.84,0.058,0.241,0.371,-0.053,0.231,0.408,-0.1,-0.205,-0.414,0.056,-0.26,-0.394,0.003,0.107,-0.013,0.003,0.111,-0.012,0.007,0.107,0.027,0.007,0.112,0.029
20.85,0.062,0.244,0.355,-0.053,0.23,0.4,-0.102,-0.204,-0.401,0.052,-0.261,-0.383,0.003,0.104,-0.014,0.003,0.109,-0.012,0.007,0.105,0.026,0.007,0.11,0.028
20.86,0.06,0.235,0.35,-0.052,0.223,0.393,-0.1,-0.195,-0.394,0.048,-0.256,-0.374,0.004,0.102,-0.015,0.004,0.107,-0.013,0.007,0.102,0.025,0.007,0.107,0.027
20.87,0.061,0.232,0.339,-0.051,0.219,0.384,-0.098,-0.189,-0.385,0.045,-0.252,-0.364,0.004,0.099,-0.015,0.004,0.104,-0.013,0.007,0.1,0.023,0.007,0.105,0.025
20.88,0.061,0.227,0.329,-0.051,0.215,0.374,-0.093,-0.179,-0.379,0.043,-0.246,-0.354,0.003,0.096,-0.016,0.003,0.102,-0.013,0.007,0.097,0.022,0.007,0.102,0.024
20.89,0.064,0.228,0.315,-0.051,0.213,0.362,-0.093,-0.179,-0.364,0.041,-0.242,-0.343,0.003,0.094,-0.016,0.003,0.099,-0.014,0.007,0.094,0.021,0.007,0.099,0.023
20.9,0.061,0.217,0.309,-0.05,0.205,0.352,-0.088,-0.173,-0.354,0.039,-0.233,-0.333,0.003,0.091,-0.016,0.003,0.096,-0.014,0.007,0.091,0.02,0.007,0.096,0.022
20.91,0.061,0.211,0.299,-0.049,0.2,0.34,-0.084,-0.168,-0.342,0.038,-0.225,-0.323,0.003,0.088,-0.016,0.003,0.093,-0.014,0.006,0.088,0.018,0.006,0.093,0.021
20.92,0.059,0.204,0.291,-0.049,0.194,0.328,-0.075,-0.151,-0.341,0.036,-0.215,-0.313,0.003,0.085,-0.016,0.003,0.09,-0.014,0.006,0.086,0.017,0.006,0.09,0.019
20.93,0.058,0.199,0.28,-0.049,0.191,0.314,-0.072,-0.149,-0.327,0.036,-0.209,-0.301,0.002,0.082,-0.016,0.002,0.086,-0.015,0.005,0.083,0.017,0.005,0.086,0.018
20.94,0.058,0.194,0.269,-0.048,0.186,0.3,-0.073,-0.159,-0.303,0.037,-0.203,-0.288,0.002,0.079,-0.016,0.002,0.083,-0.014,0.005,0.08,0.016,0.005,0.083,0.017
20.95,0.056,0.186,0.26,-0.046,0.178,0.288,-0.067,-0.152,-0.292,0.036,-0.191,-0.279,0.002,0.076,-0.015,0.002,0.08,-0.014,0.004,0.077,0.015,0.004,0.08,0.016
20.96,0.054,0.177,0.251,-0.045,0.17,0.276,-0.062,-0.146,-0.28,0.035,-0.181,-0.268,0.001,0.073,-0.015,0.001,0.076,-0.014,0.004,0.074,0.014,0.004,0.076,0.015
20.97,0.052,0.171,0.24,-0.044,0.165,0.262,-0.058,-0.141,-0.267,0.034,-0.172,-0.257,0.001,0.07,-0.015,0.001,0.073,-0.014,0.003,0.07,0.013,0.003,0.073,0.014
20.98,0.052,0.168,0.227,-0.043,0.159,0.248,-0.054,-0.137,-0.254,0.033,-0.163,-0.246,0.001,0.067,-0.015,0.001,0.069,-0.014,0.003,0.067,0.012,0.003,0.069,0.013
20.99,0.05,0.16,0.217,-0.042,0.152,0.236,-0.05,-0.132,-0.242,0.033,-0.154,-0.235,0.001,0.064,-0.014,0.001,0.066,-0.014,0.002,0.064,0.011,0.002,0.066,0.012
21,-0.052,-0.085,0.414,0.015,-0.024,0.34,-0.002,-0.094,-0.26,0.007,0.004,-0.323,-0.007,0.078,0.033,-0.007,0.072,0.016,-0.012,0.078,0.02,-0.012,0.072,0.003
21.01,-0.22,-0.487,0.766,0.101,-0.298,0.518,0.065,-0.081,-0.276,-0.021,0.245,-0.474,-0.018,0.093,0.08,-0.018,0.078,0.04,-0.029,0.093,0.039,-0.029,0.078,0
21.02,-0.264,-0.579,0.913,0.091,-0.292,0.53,0.047,-0.274,-0.174,0.037,0.229,-0.477,-0.026,0.102,0.097,-0.026,0.08,0.042,-0.043,0.102,0.067,-0.043,0.08,0.012
21.03,-0.259,-0.554,0.97,0.053,-0.199,0.488,0.009,-0.493,-0.059,0.111,0.142,-0.442,-0.033,0.109,0.104,-0.033,0.082,0.038,-0.054,0.109,0.09,-0.054,0.082,0.024
21.04,-0.255,-0.547,1.024,0.032,-0.14,0.467,-0.005,-0.627,0.004,0.155,0.113,-0.448,-0.039,0.115,0.107,-0.038,0.085,0.035,-0.062,0.115,0.102,-0.062,0.084,0.03
21.05,-0.248,-0.537,1.061,0.019,-0.098,0.455,-0.009,-0.706,0.034,0.19,0.084,-0.449,-0.043,0.121,0.107,-0.042,0.088,0.031,-0.068,0.121,0.108,-0.067,0.088,0.032
21.06,-0.233,-0.512,1.077,0.008,-0.058,0.446,-0.008,-0.75,0.044,0.21,0.071,-0.463,-0.045,0.125,0.103,-0.044,0.091,0.026,-0.071,0.125,0.109,-0.071,0.091,0.032
21.07,-0.21,-0.468,1.069,-0.004,-0.014,0.433,-0.005,-0.767,0.036,0.221,0.058,-0.477,-0.046,0.128,0.096,-0.046,0.094,0.02,-0.073,0.128,0.107,-0.072,0.094,0.031
21.08,-0.185,-0.424,1.054,-0.014,0.028,0.423,-0.005,-0.773,0.024,0.228,0.042,-0.489,-0.047,0.131,0.087,-0.046,0.098,0.014,-0.072,0.131,0.102,-0.071,0.098,0.03
21.09,-0.157,-0.37,1.025,-0.023,0.066,0.415,-0.003,-0.762,0.002,0.226,0.031,-0.504,-0.046,0.133,0.077,-0.045,0.101,0.008,-0.071,0.132,0.096,-0.069,0.101,0.027
21.1,-0.127,-0.309,0.983,-0.034,0.107,0.403,-0.001,-0.733,-0.031,0.222,0.012,-0.511,-0.044,0.133,0.066,-0.043,0.104,0.002,-0.067,0.133,0.089,-0.066,0.104,0.024
21.11,-0.101,-0.259,0.945,-0.039,0.133,0.402,-0.002,-0.703,-0.061,0.213,-0.004,-0.518,-0.042,0.134,0.056,-0.041,0.107,-0.004,-0.063,0.134,0.081,-0.062,0.107,0.022
21.12,-0.075,-0.204,0.899,-0.046,0.16,0.4,-0.003,-0.665,-0.095,0.201,-0.022,-0.522,-0.039,0.134,0.045,-0.038,0.109,-0.009,-0.058,0.133,0.073,-0.057,0.109,0.019
21.13,-0.05,-0.152,0.852,-0.052,0.182,0.399,-0.005,-0.623,-0.131,0.185,-0.035,-0.528,-0.036,0.133,0.035,-0.035,0.111,-0.014,-0.053,0.133,0.065,-0.052,0.111,0.016
21.14,-0.025,-0.095,0.798,-0.061,0.208,0.393,-0.01,-0.583,-0.164,0.171,-0.059,-0.523,-0.032,0.132,0.025,-0.031,0.113,-0.018,-0.047,0.132,0.057,-0.046,0.113,0.014
