Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
0.000, 0.734, -0.774, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.020, 0.670, -0.859, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.040, 0.603, -0.883, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.060, 0.535, -0.886, 0.000, 0.072, 0.082, 0.072, 0.082, 0.072, 0.000, 0.000, 0.000, 0.000
0.080, 0.463, -0.883, 0.000, 0.256, 0.305, 0.256, 0.305, 0.256, 0.000, 0.000, 0.000, 0.000
0.100, 0.380, -0.878, 0.000, 1.000, 0.789, 1.000, 0.793, 1.000, 0.001, 0.001, 0.001, 0.001
0.120, 0.275, -0.869, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.001, 0.001, 0.001, 0.001
0.140, 0.137, -0.859, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.001, 0.001, 0.001, 0.001
0.160, -0.050, -0.845, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.001, 0.002, 0.001
0.180, -0.301, -0.823, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.200, -0.575, -0.787, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.220, -0.774, -0.733, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.240, -0.860, -0.666, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.260, -0.884, -0.595, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.280, -0.887, -0.522, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.300, -0.883, -0.443, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.320, -0.877, -0.353, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.340, -0.869, -0.239, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.003, 0.003, 0.003
0.360, -0.858, -0.088, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.003, 0.003, 0.003
0.380, -0.843, 0.117, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.002, 0.002, 0.002
0.400, -0.818, 0.379, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.002, 0.002, 0.002
0.420, -0.779, 0.639, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.002, 0.002, 0.002
0.440, -0.724, 0.802, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.002, 0.002, 0.002
0.460, -0.661, 0.866, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.480, -0.597, 0.883, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.500, -0.533, 0.884, 1.000, 1.000, 0.928, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.520, -0.466, 0.881, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.540, -0.390, 0.876, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.560, -0.296, 0.869, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.580, -0.175, 0.860, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.600, -0.007, 0.848, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.620, 0.216, 0.828, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.640, 0.486, 0.799, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.001, 0.002, 0.001, 0.001
0.660, 0.717, 0.753, 1.000, 1.000, 1.000, 0.960, 1.000, 0.000, 0.001, 0.002, 0.001, 0.001
0.680, 0.837, 0.690, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.002, 0.001, 0.001
0.700, 0.877, 0.621, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.002, 0.001, 0.001
0.720, 0.885, 0.551, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.740, 0.884, 0.478, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.760, 0.879, 0.397, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.780, 0.872, 0.300, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.800, 0.863, 0.173, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.820, 0.850, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.002, 0.002, 0.002
0.840, 0.830, -0.233, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.002, 0.002, 0.002
0.860, 0.799, -0.507, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.002, 0.003, 0.003, 0.003
0.880, 0.752, -0.732, 0.000, 0.397, 1.000, 1.000, 1.000, 0.397, 0.002, 0.003, 0.003, 0.003
0.900, 0.690, -0.844, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
0.920, 0.623, -0.880, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
0.940, 0.555, -0.887, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
0.960, 0.484, -0.885, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
0.980, 0.406, -0.880, 0.000, 0.009, 1.000, 1.000, 1.000, 0.009, 0.002, 0.003, 0.003, 0.003
1.000, 0.311, -0.873, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.003
1.020, 0.188, -0.864, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.004, 0.004, 0.003
1.040, 0.022, -0.852, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.004, 0.004, 0.003
1.060, -0.205, -0.833, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.004, 0.003
1.080, -0.483, -0.801, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.002, 0.003, 0.003, 0.003
1.100, -0.720, -0.753, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.002, 0.003, 0.003, 0.004
1.120, -0.841, -0.688, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.003, 0.004, 0.003, 0.004
1.140, -0.879, -0.619, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.004, 0.003, 0.004
1.160, -0.886, -0.551, 0.000, 0.000, 1.000, 1.000, 0.250, 0.000, 0.003, 0.004, 0.004, 0.004
1.180, -0.884, -0.480, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.004, 0.004, 0.003
1.200, -0.879, -0.400, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.004, 0.004, 0.004
1.220, -0.873, -0.298, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.004, 0.004, 0.004
1.240, -0.864, -0.170, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.004, 0.004, 0.004
1.260, -0.851, 0.005, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.004, 0.004, 0.004
1.280, -0.831, 0.241, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.003, 0.003, 0.003
1.300, -0.800, 0.514, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.320, -0.753, 0.735, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.340, -0.693, 0.843, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.003, 0.003, 0.004
1.360, -0.628, 0.878, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.003, 0.003, 0.004
1.380, -0.566, 0.884, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.004
1.400, -0.501, 0.883, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.420, -0.428, 0.879, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.440, -0.344, 0.873, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.460, -0.238, 0.865, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.480, -0.096, 0.855, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.003, 0.003, 0.003
1.500, 0.088, 0.836, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.003
1.520, 0.332, 0.812, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.002, 0.004, 0.004, 0.003
1.540, 0.599, 0.779, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.003, 0.004, 0.004, 0.003
1.560, 0.781, 0.723, 1.000, 1.000, 0.000, 0.054, 1.000, 0.000, 0.002, 0.005, 0.004, 0.003
1.580, 0.859, 0.654, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.002, 0.005, 0.004, 0.003
1.600, 0.881, 0.581, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.002, 0.005, 0.004, 0.003
1.620, 0.884, 0.508, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.003
1.640, 0.881, 0.429, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.003
1.660, 0.875, 0.339, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.003
1.680, 0.867, 0.225, 1.000, 0.867, 1.000, 1.000, 1.000, 0.133, 0.002, 0.004, 0.003, 0.003
1.700, 0.855, 0.071, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.004, 0.003, 0.004
1.720, 0.838, -0.140, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.004, 0.004
1.740, 0.812, -0.405, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.004, 0.004
1.760, 0.771, -0.660, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.004, 0.004
1.780, 0.713, -0.814, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
1.800, 0.647, -0.872, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
1.820, 0.580, -0.886, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
1.840, 0.511, -0.886, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
1.860, 0.436, -0.882, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.006, 0.005, 0.005
1.880, 0.348, -0.876, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.006, 0.005, 0.005
1.900, 0.238, -0.868, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.006, 0.005, 0.005
1.920, 0.089, -0.857, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.006, 0.005, 0.005
1.940, -0.114, -0.841, 0.000, 0.000, 1.000, 1.000, 0.347, 0.000, 0.002, 0.006, 0.005, 0.005
1.960, -0.376, -0.816, 0.000, 0.000, 1.000, 1.000, 0.673, 0.000, 0.002, 0.006, 0.006, 0.005
1.980, -0.646, -0.772, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.003, 0.006, 0.005, 0.005
2.000, -0.811, -0.711, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.003, 0.006, 0.005, 0.005
2.020, -0.872, -0.638, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.005
2.040, -0.886, -0.567, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.006
2.060, -0.886, -0.487, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.006
2.080, -0.881, -0.399, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.007, 0.006, 0.006
2.100, -0.874, -0.292, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.006, 0.006
2.120, -0.865, -0.155, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.006, 0.005
2.140, -0.851, 0.028, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.006, 0.005, 0.005
2.160, -0.830, 0.270, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.180, -0.797, 0.543, 1.000, 1.000, 1.000, 1.000, 0.485, 0.000, 0.003, 0.005, 0.005, 0.005
2.200, -0.748, 0.752, 1.000, 1.000, 1.000, 1.000, 0.087, 0.000, 0.003, 0.005, 0.005, 0.005
2.220, -0.687, 0.849, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.240, -0.625, 0.878, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.260, -0.563, 0.884, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.280, -0.501, 0.881, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.300, -0.436, 0.876, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.320, -0.362, 0.870, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.340, -0.265, 0.864, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.005, 0.005, 0.005
2.360, -0.151, 0.851, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.005, 0.005
2.380, 0.006, 0.838, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.005, 0.005
2.400, 0.222, 0.819, 1.000, 1.000, 0.000, 0.334, 1.000, 0.000, 0.003, 0.006, 0.005, 0.005
2.420, 0.485, 0.792, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.003, 0.007, 0.005, 0.005
2.440, 0.713, 0.746, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.003, 0.007, 0.006, 0.005
2.460, 0.832, 0.680, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.003, 0.007, 0.006, 0.005
2.480, 0.874, 0.608, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.003, 0.007, 0.006, 0.005
2.500, 0.884, 0.540, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.003, 0.006, 0.006, 0.005
2.520, 0.882, 0.462, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.006, 0.005
2.540, 0.877, 0.376, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.005, 0.005
2.560, 0.870, 0.270, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.005, 0.005
2.580, 0.859, 0.130, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.007, 0.005, 0.006
2.600, 0.844, -0.060, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.007, 0.006, 0.006
2.620, 0.822, -0.310, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.007, 0.006, 0.006
2.640, 0.787, -0.581, 0.000, 0.841, 1.000, 1.000, 0.000, 0.841, 0.004, 0.007, 0.006, 0.006
2.660, 0.735, -0.775, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.007, 0.006, 0.005
2.680, 0.670, -0.859, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.007, 0.007, 0.006
2.700, 0.603, -0.883, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.008, 0.007, 0.006
2.720, 0.535, -0.887, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.008, 0.007, 0.006
2.740, 0.463, -0.883, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.008, 0.007, 0.006
2.760, 0.380, -0.878, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.008, 0.007, 0.006
2.780, 0.279, -0.871, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.008, 0.007, 0.007
2.800, 0.146, -0.861, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.003, 0.008, 0.007, 0.006
2.820, -0.043, -0.845, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.004, 0.008, 0.007, 0.006
2.840, -0.302, -0.820, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.004, 0.008, 0.007, 0.006
2.860, -0.573, -0.787, 0.000, 0.000, 1.000, 1.000, 0.295, 0.000, 0.004, 0.008, 0.007, 0.006
2.880, -0.771, -0.736, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.008, 0.007, 0.006
2.900, -0.860, -0.666, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.008, 0.008, 0.006
2.920, -0.884, -0.593, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.004, 0.008, 0.008, 0.007
2.940, -0.887, -0.516, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.008, 0.008, 0.007
2.960, -0.883, -0.429, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.008, 0.008, 0.007
2.980, -0.877, -0.329, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.007, 0.008, 0.006
3.000, -0.868, -0.205, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.007, 0.007, 0.006
3.020, -0.855, -0.041, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.007, 0.007, 0.006
3.040, -0.838, 0.181, 1.000, 1.000, 1.000, 1.000, 0.650, 0.000, 0.005, 0.007, 0.007, 0.006
3.060, -0.809, 0.451, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.007, 0.007, 0.007
3.080, -0.766, 0.693, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.007, 0.007, 0.007
3.100, -0.708, 0.827, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.007, 0.007, 0.007
3.120, -0.644, 0.873, 1.000, 1.000, 1.000, 1.000, 0.773, 0.000, 0.004, 0.007, 0.007, 0.007
3.140, -0.583, 0.883, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.007, 0.007, 0.006
3.160, -0.525, 0.881, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.007, 0.007, 0.006
3.180, -0.466, 0.877, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.007, 0.007, 0.006
3.200, -0.398, 0.872, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.007, 0.006, 0.006
3.220, -0.328, 0.863, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.004, 0.008, 0.006, 0.006
3.240, -0.233, 0.856, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.008, 0.006, 0.007
3.260, -0.099, 0.848, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.008, 0.006, 0.007
3.280, 0.076, 0.832, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.004, 0.008, 0.006, 0.007
3.300, 0.305, 0.808, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.008, 0.007, 0.006
3.320, 0.570, 0.778, 1.000, 1.000, 0.054, 0.000, 1.000, 0.000, 0.004, 0.009, 0.007, 0.006
3.340, 0.767, 0.728, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.008, 0.008, 0.006
3.360, 0.856, 0.666, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.008, 0.008, 0.006
3.380, 0.882, 0.598, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.008, 0.008, 0.006
3.400, 0.885, 0.527, 1.000, 1.000, 1.000, 0.104, 1.000, 0.000, 0.004, 0.007, 0.008, 0.006
3.420, 0.882, 0.450, 1.000, 1.000, 1.000, 0.068, 1.000, 0.000, 0.004, 0.008, 0.008, 0.007
3.440, 0.876, 0.358, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.008, 0.008, 0.007
3.460, 0.867, 0.242, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.009, 0.007, 0.007
3.480, 0.855, 0.089, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.009, 0.008, 0.007
3.500, 0.840, -0.115, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.004, 0.009, 0.007, 0.008
3.520, 0.816, -0.377, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.007, 0.008
3.540, 0.773, -0.633, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.004, 0.009, 0.008, 0.007
3.560, 0.713, -0.796, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.008, 0.007
3.580, 0.646, -0.863, 0.000, 1.000, 0.006, 1.000, 0.000, 1.000, 0.005, 0.008, 0.008, 0.007
3.600, 0.578, -0.882, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.008, 0.007
3.620, 0.510, -0.885, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.009, 0.009, 0.007
3.640, 0.435, -0.881, 0.000, 0.046, 0.936, 0.000, 1.000, 0.046, 0.004, 0.009, 0.008, 0.007
3.660, 0.347, -0.875, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.008, 0.008
3.680, 0.236, -0.867, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.008, 0.007
3.700, 0.077, -0.854, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.008, 0.007
3.720, -0.159, -0.830, 0.000, 1.000, 0.000, 1.000, 0.094, 1.000, 0.005, 0.009, 0.009, 0.007
3.740, -0.431, -0.805, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.009, 0.007
3.760, -0.680, -0.764, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.009, 0.009, 0.007
3.780, -0.823, -0.706, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.005, 0.010, 0.008, 0.008
3.800, -0.875, -0.637, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.009, 0.009, 0.008
3.820, -0.887, -0.561, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.009, 0.009, 0.008
3.840, -0.886, -0.484, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.006, 0.009, 0.009, 0.008
3.860, -0.880, -0.399, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.006, 0.009, 0.009, 0.007
3.880, -0.873, -0.297, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.006, 0.008, 0.009, 0.007
3.900, -0.864, -0.165, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.006, 0.008, 0.008, 0.007
3.920, -0.851, 0.013, 1.000, 1.000, 1.000, 1.000, 0.182, 0.000, 0.005, 0.008, 0.008, 0.007
3.940, -0.831, 0.251, 1.000, 1.000, 1.000, 1.000, 0.185, 0.000, 0.005, 0.008, 0.008, 0.008
3.960, -0.799, 0.523, 1.000, 1.000, 1.000, 1.000, 0.840, 0.000, 0.005, 0.008, 0.008, 0.007
3.980, -0.756, 0.735, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.000, -0.697, 0.842, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.020, -0.634, 0.877, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.040, -0.575, 0.883, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.060, -0.522, 0.879, 1.000, 1.000, 0.282, 1.000, 1.000, 0.000, 0.005, 0.009, 0.008, 0.007
4.080, -0.458, 0.877, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.100, -0.384, 0.873, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.005, 0.008, 0.008, 0.007
4.120, -0.306, 0.863, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.009, 0.008, 0.008
4.140, -0.214, 0.852, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.009, 0.008, 0.008
4.160, -0.066, 0.847, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.005, 0.009, 0.008, 0.008
4.180, 0.143, 0.835, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.008, 0.008
4.200, 0.409, 0.811, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.006, 0.008, 0.008, 0.008
4.220, 0.664, 0.770, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.006, 0.008, 0.008, 0.008
4.240, 0.816, 0.712, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.006, 0.008, 0.009, 0.008
4.260, 0.872, 0.646, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.006, 0.008, 0.009, 0.007
4.280, 0.886, 0.579, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.006, 0.009, 0.009, 0.008
4.300, 0.886, 0.510, 1.000, 0.104, 1.000, 1.000, 1.000, 0.896, 0.006, 0.009, 0.009, 0.008
4.320, 0.882, 0.434, 1.000, 0.010, 1.000, 1.000, 1.000, 0.990, 0.006, 0.009, 0.008, 0.008
