Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
0.000, 0.734, -0.774, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.020, 0.670, -0.859, 0.000, 0.548, 0.313, 0.548, 0.313, 0.548, 0.000, 0.000, 0.000, 0.000
0.040, 0.603, -0.883, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.060, 0.535, -0.886, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.080, 0.461, -0.883, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.001, 0.000, 0.001, 0.000
0.100, 0.376, -0.877, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.001, 0.000, 0.001, 0.000
0.120, 0.274, -0.870, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.140, 0.139, -0.860, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.001, 0.001, 0.001, 0.000
0.160, -0.046, -0.846, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.000, 0.001
0.180, -0.293, -0.825, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.001
0.200, -0.566, -0.791, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000
0.220, -0.767, -0.739, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.000, 0.001
0.240, -0.857, -0.675, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.000, 0.001
0.260, -0.883, -0.608, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.000, 0.002
0.280, -0.887, -0.539, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.000, 0.002
0.300, -0.884, -0.468, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.000, 0.002
0.320, -0.878, -0.386, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.000, 0.002
0.340, -0.871, -0.286, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.000, 0.002
0.360, -0.862, -0.156, 0.000, 0.006, 1.000, 0.000, 1.000, 0.006, 0.000, 0.002, 0.000, 0.002
0.380, -0.848, 0.023, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.001, 0.002, 0.001, 0.002
0.400, -0.828, 0.264, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.001, 0.001, 0.001, 0.001
0.420, -0.796, 0.537, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.001, 0.001, 0.001, 0.001
0.440, -0.750, 0.746, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.002, 0.001, 0.002
0.460, -0.688, 0.848, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.002, 0.001, 0.002
0.480, -0.622, 0.880, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.002, 0.001, 0.002
0.500, -0.556, 0.886, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.002
0.520, -0.488, 0.884, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.540, -0.413, 0.879, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.560, -0.322, 0.873, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.580, -0.207, 0.864, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.600, -0.050, 0.852, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.620, 0.162, 0.835, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.640, 0.430, 0.808, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.003, 0.000, 0.003
0.660, 0.680, 0.766, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.001, 0.003, 0.000, 0.003
0.680, 0.823, 0.708, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.001, 0.003, 0.000, 0.003
0.700, 0.873, 0.636, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.004, 0.001, 0.004
0.720, 0.885, 0.566, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.004, 0.001, 0.004
0.740, 0.885, 0.495, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.004, 0.001, 0.004
0.760, 0.880, 0.417, 1.000, 1.000, 0.000, 0.000, 0.137, 0.000, 0.001, 0.004, 0.001, 0.004
0.780, 0.874, 0.324, 1.000, 1.000, 0.026, 0.683, 0.044, 0.000, 0.001, 0.004, 0.001, 0.004
0.800, 0.865, 0.206, 1.000, 0.921, 0.179, 1.000, 0.050, 0.079, 0.001, 0.004, 0.001, 0.004
0.820, 0.854, 0.046, 1.000, 0.370, 0.074, 1.000, 0.031, 0.630, 0.001, 0.004, 0.001, 0.004
0.840, 0.836, -0.173, 0.000, 0.370, 0.081, 0.147, 0.089, 0.370, 0.001, 0.004, 0.001, 0.004
0.860, 0.808, -0.443, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.001, 0.003, 0.001, 0.003
0.880, 0.765, -0.689, 0.000, 0.393, 0.000, 0.396, 0.000, 0.393, 0.001, 0.003, 0.001, 0.003
0.900, 0.705, -0.827, 0.000, 0.102, 0.090, 0.000, 0.031, 0.102, 0.001, 0.003, 0.001, 0.003
0.920, 0.638, -0.875, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.001, 0.003, 0.001, 0.004
0.940, 0.571, -0.886, 0.000, 0.045, 0.000, 0.019, 0.000, 0.045, 0.001, 0.003, 0.001, 0.003
0.960, 0.500, -0.885, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.001, 0.003, 0.002, 0.003
0.980, 0.420, -0.880, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.002, 0.003, 0.002, 0.003
1.000, 0.323, -0.872, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.002, 0.003, 0.002, 0.003
1.020, 0.200, -0.863, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.002, 0.003, 0.002, 0.003
1.040, 0.035, -0.851, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.002, 0.003, 0.003, 0.003
1.060, -0.193, -0.832, 0.000, 1.000, 0.000, 1.000, 0.985, 1.000, 0.003, 0.003, 0.003, 0.003
1.080, -0.468, -0.803, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.003, 0.003, 0.003, 0.003
1.100, -0.706, -0.759, 0.000, 0.000, 1.000, 1.000, 0.463, 0.000, 0.002, 0.004, 0.003, 0.003
1.120, -0.834, -0.698, 0.000, 0.542, 1.000, 0.727, 1.000, 0.542, 0.002, 0.004, 0.003, 0.004
1.140, -0.877, -0.631, 0.000, 1.000, 1.000, 0.000, 0.189, 1.000, 0.002, 0.004, 0.002, 0.004
1.160, -0.887, -0.560, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.003, 0.004, 0.003, 0.003
1.180, -0.885, -0.486, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.003, 0.005, 0.003, 0.003
1.200, -0.880, -0.403, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.003, 0.004
1.220, -0.873, -0.305, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.003, 0.004
1.240, -0.864, -0.180, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.003, 0.005, 0.003, 0.004
1.260, -0.853, -0.006, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.003, 0.004, 0.003, 0.004
1.280, -0.835, 0.227, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.005, 0.003, 0.004
1.300, -0.805, 0.497, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.005, 0.003, 0.005
1.320, -0.760, 0.722, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.003, 0.005
1.340, -0.702, 0.836, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.002, 0.005
1.360, -0.641, 0.875, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.002, 0.005
1.380, -0.579, 0.884, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.002, 0.005
1.400, -0.518, 0.882, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.002, 0.005
1.420, -0.456, 0.877, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.006, 0.002, 0.005
1.440, -0.374, 0.875, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.003, 0.005, 0.003, 0.005
1.460, -0.282, 0.866, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.002, 0.005, 0.003, 0.004
1.480, -0.176, 0.853, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.002, 0.005, 0.003, 0.004
1.500, -0.023, 0.842, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.005, 0.003, 0.005
1.520, 0.185, 0.824, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.005
1.540, 0.449, 0.799, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.005
1.560, 0.677, 0.746, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.006
1.580, 0.819, 0.691, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.006
1.600, 0.872, 0.628, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.003, 0.006, 0.003, 0.006
1.620, 0.884, 0.553, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.006, 0.003, 0.006
1.640, 0.883, 0.477, 1.000, 1.000, 0.094, 0.000, 0.000, 0.000, 0.002, 0.006, 0.004, 0.006
1.660, 0.878, 0.390, 1.000, 1.000, 0.006, 0.000, 0.000, 0.000, 0.002, 0.006, 0.004, 0.006
1.680, 0.871, 0.290, 1.000, 1.000, 0.000, 0.112, 0.000, 0.000, 0.002, 0.006, 0.004, 0.006
1.700, 0.862, 0.161, 1.000, 0.063, 0.000, 0.026, 0.585, 0.937, 0.003, 0.006, 0.004, 0.006
1.720, 0.849, -0.016, 0.000, 0.000, 0.000, 0.019, 0.478, 0.000, 0.003, 0.006, 0.004, 0.006
1.740, 0.829, -0.254, 0.000, 0.317, 0.000, 0.176, 0.120, 0.317, 0.003, 0.005, 0.004, 0.006
1.760, 0.796, -0.528, 0.000, 0.000, 0.000, 0.294, 0.000, 0.000, 0.003, 0.005, 0.004, 0.005
1.780, 0.747, -0.746, 0.000, 0.024, 0.000, 0.000, 0.000, 0.024, 0.002, 0.005, 0.003, 0.005
1.800, 0.684, -0.849, 0.000, 0.465, 0.128, 0.007, 0.090, 0.465, 0.003, 0.005, 0.003, 0.005
1.820, 0.617, -0.881, 0.000, 0.000, 0.177, 1.000, 0.000, 0.000, 0.003, 0.005, 0.004, 0.005
1.840, 0.549, -0.887, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.002, 0.005, 0.004, 0.006
1.860, 0.478, -0.884, 0.000, 0.069, 0.000, 0.000, 1.000, 0.069, 0.002, 0.005, 0.003, 0.006
1.880, 0.398, -0.879, 0.000, 0.124, 0.000, 0.084, 0.000, 0.124, 0.002, 0.005, 0.003, 0.006
1.900, 0.302, -0.872, 0.000, 0.046, 0.000, 0.004, 0.000, 0.046, 0.002, 0.005, 0.003, 0.005
1.920, 0.177, -0.863, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.005
1.940, 0.005, -0.850, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.002, 0.006, 0.003, 0.005
1.960, -0.226, -0.831, 0.000, 0.000, 1.000, 0.000, 0.554, 0.000, 0.002, 0.006, 0.003, 0.005
1.980, -0.500, -0.801, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.002, 0.007, 0.003, 0.006
2.000, -0.728, -0.753, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.002, 0.007, 0.004, 0.006
2.020, -0.846, -0.684, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.003, 0.007, 0.004, 0.005
2.040, -0.881, -0.613, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.003, 0.006, 0.004, 0.005
2.060, -0.887, -0.537, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.004, 0.006
2.080, -0.884, -0.462, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.006
2.100, -0.878, -0.377, 0.000, 1.000, 0.000, 0.403, 1.000, 1.000, 0.004, 0.006, 0.004, 0.006
2.120, -0.871, -0.271, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.007
2.140, -0.861, -0.133, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.004, 0.006, 0.005, 0.007
2.160, -0.848, 0.058, 1.000, 1.000, 1.000, 1.000, 0.753, 0.000, 0.004, 0.006, 0.004, 0.006
2.180, -0.828, 0.306, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.006, 0.004, 0.007
2.200, -0.795, 0.572, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.220, -0.747, 0.765, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.240, -0.688, 0.851, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.260, -0.630, 0.877, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.280, -0.572, 0.882, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.300, -0.515, 0.880, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.320, -0.455, 0.876, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.340, -0.373, 0.875, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.003, 0.007, 0.004, 0.007
2.360, -0.272, 0.869, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.003, 0.007, 0.005, 0.007
2.380, -0.151, 0.856, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.003, 0.006, 0.004, 0.006
2.400, 0.008, 0.840, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.003, 0.007, 0.004, 0.007
2.420, 0.242, 0.825, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.004, 0.007, 0.004, 0.007
2.440, 0.515, 0.796, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.004, 0.007, 0.004, 0.007
2.460, 0.737, 0.749, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.004, 0.008, 0.004, 0.008
2.480, 0.838, 0.666, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.008, 0.004, 0.008
2.500, 0.876, 0.603, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.004, 0.008, 0.004, 0.008
2.520, 0.883, 0.523, 1.000, 1.000, 0.044, 0.000, 0.000, 0.000, 0.004, 0.008, 0.005, 0.008
2.540, 0.882, 0.450, 1.000, 0.003, 0.000, 0.050, 0.000, 0.997, 0.004, 0.008, 0.005, 0.008
2.560, 0.876, 0.365, 1.000, 0.000, 0.000, 0.133, 0.000, 1.000, 0.004, 0.008, 0.005, 0.008
2.580, 0.869, 0.260, 1.000, 0.070, 0.000, 0.000, 0.000, 0.930, 0.005, 0.008, 0.005, 0.008
2.600, 0.859, 0.120, 1.000, 0.199, 0.153, 0.022, 0.000, 0.801, 0.005, 0.008, 0.005, 0.008
2.620, 0.844, -0.073, 0.000, 0.247, 0.000, 0.254, 0.048, 0.247, 0.004, 0.007, 0.005, 0.007
2.640, 0.821, -0.326, 0.000, 0.539, 0.000, 0.567, 0.075, 0.539, 0.004, 0.007, 0.005, 0.007
2.660, 0.785, -0.596, 0.000, 0.080, 0.066, 0.383, 0.135, 0.080, 0.004, 0.007, 0.005, 0.007
2.680, 0.725, -0.776, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.005, 0.007, 0.005, 0.007
2.700, 0.663, -0.859, 0.000, 0.000, 0.175, 1.000, 0.000, 0.000, 0.004, 0.007, 0.006, 0.007
2.720, 0.596, -0.883, 0.000, 0.000, 0.000, 0.000, 0.423, 0.000, 0.004, 0.007, 0.005, 0.007
2.740, 0.528, -0.886, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.007, 0.006, 0.007
2.760, 0.455, -0.883, 0.000, 0.415, 0.000, 0.306, 0.000, 0.415, 0.004, 0.007, 0.005, 0.007
2.780, 0.371, -0.877, 0.000, 0.023, 0.000, 0.069, 0.000, 0.023, 0.004, 0.007, 0.005, 0.007
2.800, 0.267, -0.870, 0.000, 0.000, 0.000, 0.000, 0.481, 0.000, 0.004, 0.007, 0.005, 0.007
2.820, 0.130, -0.860, 0.000, 0.000, 0.760, 0.000, 0.421, 0.000, 0.004, 0.007, 0.005, 0.007
2.840, -0.082, -0.839, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.004, 0.008, 0.005, 0.007
2.860, -0.337, -0.818, 0.000, 0.000, 0.083, 1.000, 0.000, 0.000, 0.004, 0.007, 0.006, 0.007
2.880, -0.605, -0.782, 0.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.004, 0.007, 0.006, 0.008
2.900, -0.788, -0.729, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.004, 0.008, 0.006, 0.008
2.920, -0.864, -0.662, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.004, 0.008, 0.006, 0.008
2.940, -0.884, -0.594, 0.000, 0.740, 1.000, 0.000, 1.000, 0.740, 0.005, 0.008, 0.005, 0.008
2.960, -0.886, -0.525, 0.000, 0.097, 1.000, 1.000, 0.000, 0.097, 0.004, 0.008, 0.006, 0.008
2.980, -0.883, -0.451, 0.000, 1.000, 1.000, 0.559, 0.000, 1.000, 0.005, 0.009, 0.006, 0.008
3.000, -0.877, -0.366, 0.000, 0.194, 1.000, 1.000, 0.000, 0.194, 0.005, 0.009, 0.006, 0.007
3.020, -0.869, -0.261, 0.000, 0.000, 1.000, 1.000, 0.252, 0.000, 0.004, 0.008, 0.006, 0.007
3.040, -0.860, -0.119, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.005, 0.008, 0.006, 0.007
3.060, -0.848, 0.079, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.005, 0.008, 0.006, 0.008
3.080, -0.828, 0.331, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.008, 0.006, 0.008
3.100, -0.792, 0.595, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.008, 0.006, 0.008
3.120, -0.743, 0.776, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.008, 0.005, 0.009
3.140, -0.685, 0.854, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.005, 0.009
3.160, -0.628, 0.877, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.005, 0.009
3.180, -0.573, 0.881, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.005, 0.009
3.200, -0.519, 0.879, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.005, 0.009
3.220, -0.461, 0.875, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.004, 0.009, 0.005, 0.008
3.240, -0.403, 0.868, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.006, 0.008
3.260, -0.337, 0.861, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.006, 0.008
3.280, -0.248, 0.856, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.006, 0.008
3.300, -0.133, 0.846, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.006, 0.008
3.320, 0.031, 0.834, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.006, 0.009
3.340, 0.240, 0.811, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.006, 0.009
3.360, 0.511, 0.789, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.005, 0.010, 0.006, 0.009
3.380, 0.733, 0.745, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.005, 0.010, 0.006, 0.009
3.400, 0.835, 0.661, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.010, 0.006, 0.009
3.420, 0.875, 0.599, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.005, 0.010, 0.006, 0.009
3.440, 0.883, 0.529, 1.000, 1.000, 0.163, 0.077, 0.000, 0.000, 0.005, 0.010, 0.007, 0.010
3.460, 0.882, 0.455, 1.000, 1.000, 0.000, 0.101, 0.000, 0.000, 0.004, 0.009, 0.007, 0.010
3.480, 0.877, 0.371, 1.000, 0.803, 0.088, 0.538, 0.000, 0.197, 0.004, 0.009, 0.007, 0.010
3.500, 0.870, 0.267, 1.000, 0.607, 0.017, 0.337, 0.046, 0.393, 0.005, 0.009, 0.007, 0.009
3.520, 0.860, 0.129, 1.000, 0.597, 0.215, 0.492, 0.053, 0.403, 0.005, 0.009, 0.007, 0.009
3.540, 0.845, -0.060, 0.000, 0.346, 0.011, 0.440, 0.085, 0.346, 0.005, 0.009, 0.007, 0.009
3.560, 0.812, -0.305, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.007, 0.009
3.580, 0.776, -0.567, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.005, 0.009, 0.007, 0.008
3.600, 0.729, -0.766, 0.000, 0.307, 0.000, 1.000, 0.078, 0.307, 0.005, 0.009, 0.007, 0.008
3.620, 0.668, -0.856, 0.000, 0.000, 0.000, 0.236, 0.350, 0.000, 0.005, 0.009, 0.007, 0.009
3.640, 0.601, -0.882, 0.000, 0.112, 0.000, 1.000, 0.000, 0.112, 0.005, 0.009, 0.007, 0.008
3.660, 0.533, -0.886, 0.000, 0.213, 0.000, 1.000, 0.000, 0.213, 0.005, 0.009, 0.007, 0.008
3.680, 0.461, -0.883, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.008, 0.007, 0.008
3.700, 0.378, -0.878, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.008, 0.008, 0.008
3.720, 0.276, -0.870, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.008, 0.008
3.740, 0.142, -0.861, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.008, 0.008
3.760, -0.042, -0.847, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.780, -0.288, -0.825, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.800, -0.561, -0.791, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.820, -0.764, -0.740, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.840, -0.856, -0.676, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.860, -0.883, -0.609, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.008
3.880, -0.887, -0.541, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.004, 0.009, 0.007, 0.008
3.900, -0.884, -0.468, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.005, 0.009, 0.008, 0.008
3.920, -0.878, -0.387, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.005, 0.009, 0.008, 0.008
3.940, -0.871, -0.287, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.009, 0.007, 0.008
3.960, -0.862, -0.156, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.004, 0.009, 0.008, 0.008
3.980, -0.848, 0.022, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.005, 0.009, 0.007, 0.008
4.000, -0.832, 0.262, 1.000, 1.000, 0.456, 1.000, 0.000, 0.000, 0.005, 0.009, 0.007, 0.009
4.020, -0.802, 0.529, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.010, 0.007, 0.009
4.040, -0.758, 0.738, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.005, 0.010, 0.007, 0.009
4.060, -0.708, 0.835, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.009
4.080, -0.646, 0.874, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.009
4.100, -0.600, 0.876, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.010
4.120, -0.548, 0.878, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.010, 0.007, 0.010
4.140, -0.495, 0.876, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.004, 0.011, 0.007, 0.009
4.160, -0.439, 0.871, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.011, 0.007, 0.009
4.180, -0.366, 0.869, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.011, 0.008, 0.009
4.200, -0.286, 0.860, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.011, 0.008, 0.009
4.220, -0.185, 0.850, 1.000, 1.000, 0.000, 0.030, 0.157, 0.000, 0.004, 0.011, 0.008, 0.009
4.240, -0.057, 0.836, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.004, 0.011, 0.008, 0.009
4.260, 0.135, 0.824, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.004, 0.011, 0.008, 0.009
4.280, 0.397, 0.806, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.005, 0.011, 0.007, 0.009
4.300, 0.653, 0.769, 1.000, 0.022, 0.088, 0.000, 0.000, 0.978, 0.005, 0.011, 0.008, 0.010
4.320, 0.811, 0.713, 1.000, 0.000, 0.081, 0.000, 0.000, 1.000, 0.006, 0.011, 0.008, 0.010
